Date,USDEUR,Hour
28/02/2014,1.3823,20
03/03/2014,1.37335,20
04/03/2014,1.3735,20
05/03/2014,1.37305,20
06/03/2014,1.386,20
07/03/2014,1.38705,20
10/03/2014,1.38705,20
11/03/2014,1.38585,20
12/03/2014,1.3908,20
13/03/2014,1.38615,20
14/03/2014,1.39075,20
17/03/2014,1.39225,20
18/03/2014,1.39325,20
19/03/2014,1.38315,20
20/03/2014,1.37755,20
21/03/2014,1.37975,20
24/03/2014,1.38385,20
25/03/2014,1.38255,20
26/03/2014,1.37955,20
27/03/2014,1.37415,20
28/03/2014,1.3755,20
31/03/2014,1.37765,20
01/04/2014,1.37965,20
02/04/2014,1.3764,20
03/04/2014,1.3715,20
04/04/2014,1.3705,20
07/04/2014,1.3745,20
08/04/2014,1.3798,20
09/04/2014,1.38565,20
10/04/2014,1.3885,20
11/04/2014,1.38825,20
14/04/2014,1.38175,20
15/04/2014,1.38095,20
16/04/2014,1.38155,20
17/04/2014,1.3813,20
18/04/2014,1.38125,20
21/04/2014,1.3793,20
22/04/2014,1.38045,20
23/04/2014,1.3816,20
24/04/2014,1.38275,20
25/04/2014,1.38345,20
28/04/2014,1.3849,20
29/04/2014,1.38095,20
30/04/2014,1.38725,20
01/05/2014,1.3865,20
02/05/2014,1.38715,20
05/05/2014,1.38745,20
06/05/2014,1.39305,20
07/05/2014,1.39135,20
08/05/2014,1.3849,20
09/05/2014,1.37555,20
12/05/2014,1.3759,20
13/05/2014,1.3702,20
14/05/2014,1.37125,20
15/05/2014,1.37085,20
16/05/2014,1.36985,20
19/05/2014,1.37095,20
20/05/2014,1.37005,20
21/05/2014,1.36865,20
22/05/2014,1.36565,20
23/05/2014,1.363,20
26/05/2014,1.3647,20
27/05/2014,1.36345,20
28/05/2014,1.35945,20
29/05/2014,1.3603,20
30/05/2014,1.36315,20
02/06/2014,1.35985,20
03/06/2014,1.36215,20
04/06/2014,1.3599,20
05/06/2014,1.36575,20
06/06/2014,1.36445,20
09/06/2014,1.359,20
10/06/2014,1.35465,20
11/06/2014,1.35285,20
12/06/2014,1.35635,20
13/06/2014,1.35395,20
16/06/2014,1.3573,20
17/06/2014,1.35425,20
18/06/2014,1.3585,20
19/06/2014,1.36035,20
20/06/2014,1.35975,20
23/06/2014,1.36025,20
24/06/2014,1.36045,20
25/06/2014,1.36285,20
26/06/2014,1.36095,20
27/06/2014,1.36475,20
30/06/2014,1.36925,20
01/07/2014,1.36785,20
02/07/2014,1.36545,20
03/07/2014,1.3607,20
04/07/2014,1.35935,20
07/07/2014,1.3606,20
08/07/2014,1.3612,20
09/07/2014,1.36425,20
10/07/2014,1.36085,20
11/07/2014,1.3608,20
14/07/2014,1.3618,20
15/07/2014,1.3567,20
16/07/2014,1.35265,20
17/07/2014,1.35255,20
18/07/2014,1.3527,20
21/07/2014,1.35215,20
22/07/2014,1.34685,20
23/07/2014,1.34625,20
24/07/2014,1.34635,20
25/07/2014,1.34315,20
28/07/2014,1.34325,20
29/07/2014,1.34095,20
30/07/2014,1.3392,20
31/07/2014,1.33895,20
01/08/2014,1.34225,20
04/08/2014,1.34215,20
05/08/2014,1.33735,20
06/08/2014,1.33795,20
07/08/2014,1.3366,20
08/08/2014,1.3413,20
11/08/2014,1.33845,20
12/08/2014,1.33665,20
13/08/2014,1.33635,20
14/08/2014,1.33695,20
15/08/2014,1.3396,20
18/08/2014,1.33635,20
19/08/2014,1.33215,20
20/08/2014,1.32615,20
21/08/2014,1.32805,20
22/08/2014,1.3243,20
25/08/2014,1.3194,20
26/08/2014,1.31705,20
27/08/2014,1.31945,20
28/08/2014,1.31845,20
29/08/2014,1.31395,20
01/09/2014,1.3131,20
02/09/2014,1.31295,20
03/09/2014,1.31475,20
04/09/2014,1.2949,20
05/09/2014,1.29515,20
08/09/2014,1.28995,20
09/09/2014,1.29495,20
10/09/2014,1.29135,20
11/09/2014,1.29175,20
12/09/2014,1.29485,20
15/09/2014,1.29395,20
16/09/2014,1.29585,20
17/09/2014,1.2876,20
18/09/2014,1.29175,20
19/09/2014,1.2837,20
22/09/2014,1.285,20
23/09/2014,1.2857,20
24/09/2014,1.2784,20
25/09/2014,1.2746,20
26/09/2014,1.2684,20
29/09/2014,1.269,20
30/09/2014,1.26305,20
01/10/2014,1.26175,20
02/10/2014,1.2663,20
03/10/2014,1.25115,20
06/10/2014,1.26445,20
07/10/2014,1.26615,20
08/10/2014,1.27405,20
09/10/2014,1.26865,20
10/10/2014,1.2612,20
13/10/2014,1.26895,20
14/10/2014,1.2654,20
15/10/2014,1.2808,20
16/10/2014,1.28045,20
17/10/2014,1.27595,20
20/10/2014,1.28045,20
21/10/2014,1.27155,20
22/10/2014,1.26445,20
23/10/2014,1.26525,20
24/10/2014,1.2668,20
27/10/2014,1.2706,20
28/10/2014,1.27385,20
29/10/2014,1.26385,20
30/10/2014,1.26045,20
31/10/2014,1.253,20
03/11/2014,1.24895,20
04/11/2014,1.25565,20
05/11/2014,1.24795,20
06/11/2014,1.23865,20
07/11/2014,1.2441,20
10/11/2014,1.24225,20
11/11/2014,1.24765,20
12/11/2014,1.2432,20
13/11/2014,1.24875,20
14/11/2014,1.25245,20
17/11/2014,1.2451,20
18/11/2014,1.25345,20
19/11/2014,1.25445,20
20/11/2014,1.25555,20
21/11/2014,1.23875,20
24/11/2014,1.24335,20
25/11/2014,1.24715,20
26/11/2014,1.25145,20
27/11/2014,1.2471,20
28/11/2014,1.2443,20
01/12/2014,1.24775,20
02/12/2014,1.2379,20
03/12/2014,1.2308,20
04/12/2014,1.23675,20
05/12/2014,1.2289,20
08/12/2014,1.23255,20
09/12/2014,1.23765,20
10/12/2014,1.2442,20
11/12/2014,1.23855,20
12/12/2014,1.2452,20
15/12/2014,1.24365,20
16/12/2014,1.2487,20
17/12/2014,1.23245,20
18/12/2014,1.2283,20
19/12/2014,1.2227,20
22/12/2014,1.22205,20
23/12/2014,1.2177,20
24/12/2014,1.22015,20
25/12/2014,1.22115,20
26/12/2014,1.2177,20
29/12/2014,1.21565,20
30/12/2014,1.21535,20
31/12/2014,1.2102,20
01/01/2015,1.21005,20
02/01/2015,1.2008,20
05/01/2015,1.1939,20
06/01/2015,1.19135,20
07/01/2015,1.1851,20
08/01/2015,1.17825,20
09/01/2015,1.18415,20
12/01/2015,1.18395,20
13/01/2015,1.17635,20
14/01/2015,1.1776,20
15/01/2015,1.1614,20
16/01/2015,1.15835,20
19/01/2015,1.16015,20
20/01/2015,1.15505,20
21/01/2015,1.15905,20
22/01/2015,1.13795,20
23/01/2015,1.12465,20
26/01/2015,1.12675,20
27/01/2015,1.1371,20
28/01/2015,1.13095,20
29/01/2015,1.13135,20
30/01/2015,1.12905,20
02/02/2015,1.1346,20
03/02/2015,1.14865,20
04/02/2015,1.14185,20
05/02/2015,1.1474,20
06/02/2015,1.1317,20
09/02/2015,1.1336,20
10/02/2015,1.1314,20
11/02/2015,1.13005,20
12/02/2015,1.14135,20
13/02/2015,1.1389,20
16/02/2015,1.13455,20
17/02/2015,1.14125,20
18/02/2015,1.13815,20
19/02/2015,1.13635,20
20/02/2015,1.13965,20
23/02/2015,1.13325,20
24/02/2015,1.13365,20
25/02/2015,1.13585,20
26/02/2015,1.1196,20
27/02/2015,1.1193,20
02/03/2015,1.1187,20
03/03/2015,1.1179,20
04/03/2015,1.1074,20
05/03/2015,1.10265,20
06/03/2015,1.08565,20
09/03/2015,1.08555,20
10/03/2015,1.07005,20
11/03/2015,1.054,20
12/03/2015,1.06185,20
13/03/2015,1.0478,20
16/03/2015,1.05745,20
17/03/2015,1.05905,20
18/03/2015,1.08355,20
19/03/2015,1.0644,20
20/03/2015,1.08095,20
23/03/2015,1.09645,20
24/03/2015,1.09255,20
25/03/2015,1.0969,20
26/03/2015,1.0884,20
27/03/2015,1.08995,20
30/03/2015,1.08135,20
31/03/2015,1.075,20
01/04/2015,1.07595,20
02/04/2015,1.08795,20
03/04/2015,1.09705,20
06/04/2015,1.0942,20
07/04/2015,1.08165,20
08/04/2015,1.0784,20
09/04/2015,1.06535,20
10/04/2015,1.06065,20
13/04/2015,1.0579,20
14/04/2015,1.0648,20
15/04/2015,1.0685,20
16/04/2015,1.077,20
17/04/2015,1.0818,20
20/04/2015,1.07385,20
21/04/2015,1.0737,20
22/04/2015,1.07275,20
23/04/2015,1.08235,20
24/04/2015,1.08675,20
27/04/2015,1.08885,20
28/04/2015,1.09745,20
29/04/2015,1.1112,20
30/04/2015,1.1229,20
01/05/2015,1.12085,20
04/05/2015,1.1153,20
05/05/2015,1.11925,20
06/05/2015,1.1349,20
07/05/2015,1.12695,20
08/05/2015,1.12075,20
11/05/2015,1.1152,20
12/05/2015,1.12155,20
13/05/2015,1.13425,20
14/05/2015,1.14085,20
15/05/2015,1.14485,20
18/05/2015,1.1309,20
19/05/2015,1.1148,20
20/05/2015,1.11075,20
21/05/2015,1.11135,20
22/05/2015,1.10075,20
25/05/2015,1.098,20
26/05/2015,1.0874,20
27/05/2015,1.0902,20
28/05/2015,1.09425,20
29/05/2015,1.09835,20
01/06/2015,1.09215,20
02/06/2015,1.11455,20
03/06/2015,1.1275,20
04/06/2015,1.1239,20
05/06/2015,1.1111,20
08/06/2015,1.1286,20
09/06/2015,1.12755,20
10/06/2015,1.1328,20
11/06/2015,1.12705,20
12/06/2015,1.12545,20
15/06/2015,1.1284,20
16/06/2015,1.12405,20
17/06/2015,1.13425,20
18/06/2015,1.1377,20
19/06/2015,1.1347,20
22/06/2015,1.1337,20
23/06/2015,1.1165,20
24/06/2015,1.11965,20
25/06/2015,1.1206,20
26/06/2015,1.117,20
29/06/2015,1.12445,20
30/06/2015,1.11495,20
01/07/2015,1.10535,20
02/07/2015,1.1084,20
03/07/2015,1.1107,20
06/07/2015,1.1053,20
07/07/2015,1.10175,20
08/07/2015,1.10705,20
09/07/2015,1.1026,20
10/07/2015,1.1147,20
13/07/2015,1.09985,20
14/07/2015,1.10045,20
15/07/2015,1.0954,20
16/07/2015,1.0877,20
17/07/2015,1.08425,20
20/07/2015,1.08345,20
21/07/2015,1.0935,20
22/07/2015,1.09165,20
23/07/2015,1.0995,20
24/07/2015,1.0978,20
27/07/2015,1.1094,20
28/07/2015,1.10605,20
29/07/2015,1.09825,20
30/07/2015,1.09345,20
31/07/2015,1.09825,20
03/08/2015,1.0955,20
04/08/2015,1.0889,20
05/08/2015,1.09045,20
06/08/2015,1.0929,20
07/08/2015,1.0959,20
10/08/2015,1.10165,20
11/08/2015,1.10445,20
12/08/2015,1.1173,20
13/08/2015,1.11525,20
14/08/2015,1.11085,20
17/08/2015,1.10825,20
18/08/2015,1.1032,20
19/08/2015,1.1129,20
20/08/2015,1.1218,20
21/08/2015,1.13665,20
24/08/2015,1.15985,20
25/08/2015,1.1493,20
26/08/2015,1.13375,20
27/08/2015,1.1241,20
28/08/2015,1.1188,20
31/08/2015,1.12185,20
01/09/2015,1.13,20
02/09/2015,1.12245,20
03/09/2015,1.11255,20
04/09/2015,1.11455,20
07/09/2015,1.1164,20
08/09/2015,1.11995,20
09/09/2015,1.1207,20
10/09/2015,1.12805,20
11/09/2015,1.1341,20
14/09/2015,1.13235,20
15/09/2015,1.12695,20
16/09/2015,1.12875,20
17/09/2015,1.14365,20
18/09/2015,1.12825,20
21/09/2015,1.11945,20
22/09/2015,1.11335,20
23/09/2015,1.11825,20
24/09/2015,1.12235,20
25/09/2015,1.12055,20
28/09/2015,1.12335,20
29/09/2015,1.12505,20
30/09/2015,1.11755,20
01/10/2015,1.11875,20
02/10/2015,1.1204,20
05/10/2015,1.11835,20
06/10/2015,1.12795,20
07/10/2015,1.12435,20
08/10/2015,1.1275,20
09/10/2015,1.13555,20
12/10/2015,1.1362,20
13/10/2015,1.13845,20
14/10/2015,1.1485,20
15/10/2015,1.13755,20
16/10/2015,1.13545,20
19/10/2015,1.1327,20
20/10/2015,1.13385,20
21/10/2015,1.1339,20
22/10/2015,1.11075,20
23/10/2015,1.10085,20
26/10/2015,1.1051,20
27/10/2015,1.10405,20
28/10/2015,1.09175,20
29/10/2015,1.09775,20
30/10/2015,1.09955,20
02/11/2015,1.10125,20
03/11/2015,1.0965,20
04/11/2015,1.08575,20
05/11/2015,1.08855,20
06/11/2015,1.07455,20
09/11/2015,1.07585,20
10/11/2015,1.07065,20
11/11/2015,1.07405,20
12/11/2015,1.0795,20
13/11/2015,1.0737,20
16/11/2015,1.06775,20
17/11/2015,1.0648,20
18/11/2015,1.0647,20
19/11/2015,1.07305,20
20/11/2015,1.06505,20
23/11/2015,1.0624,20
24/11/2015,1.06555,20
25/11/2015,1.0616,20
26/11/2015,1.06055,20
27/11/2015,1.05905,20
30/11/2015,1.05715,20
01/12/2015,1.06305,20
02/12/2015,1.0617,20
03/12/2015,1.09775,20
04/12/2015,1.08685,20
07/12/2015,1.0846,20
08/12/2015,1.08885,20
09/12/2015,1.10255,20
10/12/2015,1.0937,20
11/12/2015,1.09895,20
14/12/2015,1.09995,20
15/12/2015,1.09195,20
16/12/2015,1.0979,20
17/12/2015,1.08035,20
18/12/2015,1.0865,20
21/12/2015,1.09255,20
22/12/2015,1.09515,20
23/12/2015,1.0911,20
24/12/2015,1.09675,20
25/12/2015,1.0977,20
28/12/2015,1.09725,20
29/12/2015,1.09405,20
30/12/2015,1.09235,20
31/12/2015,1.08575,20
01/01/2016,1.086,20
04/01/2016,1.0828,20
05/01/2016,1.07435,20
06/01/2016,1.0789,20
07/01/2016,1.09325,20
08/01/2016,1.09025,20
11/01/2016,1.08735,20
12/01/2016,1.08555,20
13/01/2016,1.0878,20
14/01/2016,1.08625,20
15/01/2016,1.09085,20
18/01/2016,1.08995,20
19/01/2016,1.0923,20
20/01/2016,1.0893,20
21/01/2016,1.0878,20
22/01/2016,1.07895,20
25/01/2016,1.0837,20
26/01/2016,1.08525,20
27/01/2016,1.0905,20
28/01/2016,1.0957,20
29/01/2016,1.0827,20
01/02/2016,1.08935,20
02/02/2016,1.09155,20
03/02/2016,1.10935,20
04/02/2016,1.1212,20
05/02/2016,1.1145,20
08/02/2016,1.12125,20
09/02/2016,1.1286,20
10/02/2016,1.128,20
11/02/2016,1.13265,20
12/02/2016,1.1258,20
15/02/2016,1.11495,20
16/02/2016,1.1144,20
17/02/2016,1.114,20
18/02/2016,1.1097,20
19/02/2016,1.1134,20
22/02/2016,1.1025,20
23/02/2016,1.1009,20
24/02/2016,1.1014,20
25/02/2016,1.1041,20
26/02/2016,1.0927,20
29/02/2016,1.088,20
01/03/2016,1.08655,20
02/03/2016,1.08645,20
03/03/2016,1.09555,20
04/03/2016,1.0997,20
07/03/2016,1.10155,20
08/03/2016,1.1002,20
09/03/2016,1.1002,20
10/03/2016,1.11985,20
11/03/2016,1.11585,20
14/03/2016,1.1098,20
15/03/2016,1.11085,20
16/03/2016,1.1231,20
17/03/2016,1.1318,20
18/03/2016,1.1275,20
21/03/2016,1.1244,20
22/03/2016,1.1216,20
23/03/2016,1.1178,20
24/03/2016,1.1177,20
25/03/2016,1.11705,20
28/03/2016,1.12,20
29/03/2016,1.12975,20
30/03/2016,1.1335,20
31/03/2016,1.1378,20
01/04/2016,1.1391,20
04/04/2016,1.1393,20
05/04/2016,1.13885,20
06/04/2016,1.14,20
07/04/2016,1.13725,20
08/04/2016,1.1401,20
11/04/2016,1.14055,20
12/04/2016,1.13915,20
13/04/2016,1.12785,20
14/04/2016,1.1255,20
15/04/2016,1.1283,20
18/04/2016,1.13075,20
19/04/2016,1.1364,20
20/04/2016,1.12915,20
21/04/2016,1.129,20
22/04/2016,1.1223,20
25/04/2016,1.12585,20
26/04/2016,1.12875,20
27/04/2016,1.13125,20
28/04/2016,1.1355,20
29/04/2016,1.14505,20
02/05/2016,1.1518,20
03/05/2016,1.15065,20
04/05/2016,1.14905,20
05/05/2016,1.1403,20
06/05/2016,1.14045,20
09/05/2016,1.1381,20
10/05/2016,1.13695,20
11/05/2016,1.14235,20
12/05/2016,1.1374,20
13/05/2016,1.13115,20
16/05/2016,1.1319,20
17/05/2016,1.1315,20
18/05/2016,1.1218,20
19/05/2016,1.1196,20
20/05/2016,1.1216,20
23/05/2016,1.12145,20
24/05/2016,1.1141,20
25/05/2016,1.1154,20
26/05/2016,1.11885,20
27/05/2016,1.11125,20
30/05/2016,1.11405,20
31/05/2016,1.11255,20
01/06/2016,1.1192,20
02/06/2016,1.11525,20
03/06/2016,1.13555,20
06/06/2016,1.1362,20
07/06/2016,1.1357,20
08/06/2016,1.1394,20
09/06/2016,1.13205,20
10/06/2016,1.12535,20
13/06/2016,1.12995,20
14/06/2016,1.12055,20
15/06/2016,1.1253,20
16/06/2016,1.124,20
17/06/2016,1.1279,20
20/06/2016,1.13065,20
21/06/2016,1.1252,20
22/06/2016,1.13015,20
23/06/2016,1.1382,20
24/06/2016,1.10865,20
27/06/2016,1.10175,20
28/06/2016,1.1078,20
29/06/2016,1.1103,20
30/06/2016,1.1095,20
01/07/2016,1.1135,20
04/07/2016,1.1155,20
05/07/2016,1.1068,20
06/07/2016,1.1101,20
07/07/2016,1.10635,20
08/07/2016,1.1052,20
11/07/2016,1.1057,20
12/07/2016,1.10625,20
13/07/2016,1.1094,20
14/07/2016,1.11135,20
15/07/2016,1.1067,20
18/07/2016,1.10715,20
19/07/2016,1.10195,20
20/07/2016,1.1019,20
21/07/2016,1.1022,20
09/11/2010,1.3778,21
10/11/2010,1.3779,21
11/11/2010,1.36585,21
12/11/2010,1.3693,21
15/11/2010,1.3569,21
16/11/2010,1.3489,21
17/11/2010,1.35145,21
18/11/2010,1.3628,21
19/11/2010,1.36845,21
22/11/2010,1.36235,21
23/11/2010,1.337,21
24/11/2010,1.33295,21
25/11/2010,1.33545,21
26/11/2010,1.32475,21
29/11/2010,1.31225,21
30/11/2010,1.29805,21
01/12/2010,1.3137,21
02/12/2010,1.32235,21
03/12/2010,1.3411,21
06/12/2010,1.33135,21
07/12/2010,1.3274,21
08/12/2010,1.32625,21
09/12/2010,1.32425,21
10/12/2010,1.3228,21
13/12/2010,1.33915,21
14/12/2010,1.33805,21
15/12/2010,1.3221,21
16/12/2010,1.32375,21
17/12/2010,1.3185,21
20/12/2010,1.3126,21
21/12/2010,1.30955,21
22/12/2010,1.30985,21
23/12/2010,1.31185,21
24/12/2010,1.3116,21
27/12/2010,1.3158,21
28/12/2010,1.31185,21
29/12/2010,1.322,21
30/12/2010,1.3288,21
31/12/2010,1.33695,21
03/01/2011,1.33505,21
04/01/2011,1.32965,21
05/01/2011,1.31545,21
06/01/2011,1.30145,21
07/01/2011,1.29095,21
10/01/2011,1.2954,21
11/01/2011,1.298,21
12/01/2011,1.3133,21
13/01/2011,1.33505,21
14/01/2011,1.33745,21
17/01/2011,1.32855,21
18/01/2011,1.33835,21
19/01/2011,1.3472,21
20/01/2011,1.34745,21
21/01/2011,1.36145,21
24/01/2011,1.36445,21
25/01/2011,1.36815,21
26/01/2011,1.36905,21
27/01/2011,1.3738,21
28/01/2011,1.36085,21
31/01/2011,1.36915,21
01/02/2011,1.38305,21
02/02/2011,1.381,21
03/02/2011,1.3634,21
04/02/2011,1.359,21
07/02/2011,1.35845,21
08/02/2011,1.3633,21
09/02/2011,1.37335,21
10/02/2011,1.3594,21
11/02/2011,1.35475,21
14/02/2011,1.3487,21
15/02/2011,1.3482,21
16/02/2011,1.357,21
17/02/2011,1.36075,21
18/02/2011,1.3686,21
21/02/2011,1.3675,21
22/02/2011,1.3654,21
23/02/2011,1.37465,21
24/02/2011,1.38015,21
25/02/2011,1.3753,21
28/02/2011,1.37995,21
01/03/2011,1.37695,21
02/03/2011,1.38665,21
03/03/2011,1.396,21
04/03/2011,1.3985,21
07/03/2011,1.3977,21
08/03/2011,1.38985,21
09/03/2011,1.3904,21
10/03/2011,1.37885,21
11/03/2011,1.39025,21
14/03/2011,1.3992,21
15/03/2011,1.39975,21
16/03/2011,1.38985,21
17/03/2011,1.4022,21
18/03/2011,1.4183,21
21/03/2011,1.42265,21
22/03/2011,1.4196,21
23/03/2011,1.40875,21
24/03/2011,1.4179,21
25/03/2011,1.4088,21
28/03/2011,1.40875,21
29/03/2011,1.41125,21
30/03/2011,1.4127,21
31/03/2011,1.41585,21
01/04/2011,1.42345,21
04/04/2011,1.42205,21
05/04/2011,1.4224,21
06/04/2011,1.43315,21
07/04/2011,1.43085,21
08/04/2011,1.4484,21
11/04/2011,1.4436,21
12/04/2011,1.4477,21
13/04/2011,1.44425,21
14/04/2011,1.44875,21
15/04/2011,1.443,21
18/04/2011,1.42345,21
19/04/2011,1.4335,21
20/04/2011,1.4523,21
21/04/2011,1.45525,21
22/04/2011,1.4562,21
25/04/2011,1.458,21
26/04/2011,1.4644,21
27/04/2011,1.47885,21
28/04/2011,1.48225,21
29/04/2011,1.4805,21
02/05/2011,1.48285,21
03/05/2011,1.48245,21
04/05/2011,1.48275,21
05/05/2011,1.4542,21
06/05/2011,1.43135,21
09/05/2011,1.43655,21
10/05/2011,1.44095,21
11/05/2011,1.4192,21
12/05/2011,1.4246,21
13/05/2011,1.41185,21
16/05/2011,1.41565,21
17/05/2011,1.4237,21
18/05/2011,1.42495,21
19/05/2011,1.431,21
20/05/2011,1.41605,21
23/05/2011,1.40485,21
24/05/2011,1.40995,21
25/05/2011,1.4088,21
26/05/2011,1.4144,21
27/05/2011,1.43175,21
30/05/2011,1.4282,21
31/05/2011,1.43965,21
01/06/2011,1.4328,21
02/06/2011,1.4492,21
03/06/2011,1.46355,21
06/06/2011,1.45755,21
07/06/2011,1.4691,21
08/06/2011,1.45835,21
09/06/2011,1.45115,21
10/06/2011,1.43485,21
13/06/2011,1.4414,21
14/06/2011,1.44395,21
15/06/2011,1.4179,21
16/06/2011,1.4208,21
17/06/2011,1.43075,21
20/06/2011,1.43055,21
21/06/2011,1.44115,21
22/06/2011,1.43555,21
23/06/2011,1.42555,21
24/06/2011,1.41895,21
27/06/2011,1.4287,21
28/06/2011,1.43715,21
29/06/2011,1.4434,21
30/06/2011,1.4503,21
01/07/2011,1.45265,21
04/07/2011,1.4539,21
05/07/2011,1.4429,21
06/07/2011,1.4319,21
07/07/2011,1.43635,21
08/07/2011,1.4265,21
11/07/2011,1.4029,21
12/07/2011,1.3977,21
13/07/2011,1.41585,21
14/07/2011,1.4142,21
15/07/2011,1.41555,21
18/07/2011,1.41125,21
19/07/2011,1.41545,21
20/07/2011,1.4215,21
21/07/2011,1.44245,21
22/07/2011,1.43575,21
25/07/2011,1.4377,21
26/07/2011,1.451,21
27/07/2011,1.4369,21
28/07/2011,1.4334,21
29/07/2011,1.4396,21
01/08/2011,1.425,21
02/08/2011,1.42035,21
03/08/2011,1.43235,21
04/08/2011,1.4089,21
05/08/2011,1.42775,21
08/08/2011,1.41795,21
09/08/2011,1.4376,21
10/08/2011,1.41775,21
11/08/2011,1.42405,21
12/08/2011,1.42495,21
15/08/2011,1.44445,21
16/08/2011,1.4407,21
17/08/2011,1.44265,21
18/08/2011,1.43325,21
19/08/2011,1.4397,21
22/08/2011,1.4357,21
23/08/2011,1.44415,21
24/08/2011,1.44145,21
25/08/2011,1.43785,21
26/08/2011,1.4499,21
29/08/2011,1.4511,21
30/08/2011,1.4441,21
31/08/2011,1.43685,21
01/09/2011,1.42595,21
02/09/2011,1.4205,21
05/09/2011,1.4097,21
06/09/2011,1.3998,21
07/09/2011,1.40975,21
08/09/2011,1.3882,21
09/09/2011,1.3652,21
12/09/2011,1.3679,21
13/09/2011,1.3678,21
14/09/2011,1.37545,21
15/09/2011,1.38755,21
16/09/2011,1.37995,21
19/09/2011,1.36845,21
20/09/2011,1.37005,21
21/09/2011,1.35725,21
22/09/2011,1.34655,21
23/09/2011,1.34985,21
26/09/2011,1.3534,21
27/09/2011,1.35855,21
28/09/2011,1.35425,21
29/09/2011,1.3597,21
30/09/2011,1.33915,21
03/10/2011,1.31765,21
04/10/2011,1.33565,21
05/10/2011,1.33485,21
06/10/2011,1.34385,21
07/10/2011,1.33775,21
10/10/2011,1.3642,21
11/10/2011,1.36405,21
12/10/2011,1.37915,21
13/10/2011,1.37775,21
14/10/2011,1.38825,21
17/10/2011,1.37375,21
18/10/2011,1.37525,21
19/10/2011,1.376,21
20/10/2011,1.37805,21
21/10/2011,1.3896,21
24/10/2011,1.39295,21
25/10/2011,1.3907,21
26/10/2011,1.3905,21
27/10/2011,1.41885,21
28/10/2011,1.41485,21
31/10/2011,1.3858,21
01/11/2011,1.37035,21
02/11/2011,1.37465,21
03/11/2011,1.3824,21
04/11/2011,1.37905,21
07/11/2011,1.37805,21
08/11/2011,1.38385,21
09/11/2011,1.35545,21
10/11/2011,1.3603,21
11/11/2011,1.37545,21
14/11/2011,1.36255,21
15/11/2011,1.353,21
16/11/2011,1.34755,21
17/11/2011,1.34655,21
18/11/2011,1.35165,21
21/11/2011,1.35015,21
22/11/2011,1.35135,21
23/11/2011,1.33365,21
24/11/2011,1.33485,21
25/11/2011,1.3233,21
28/11/2011,1.33105,21
29/11/2011,1.33285,21
30/11/2011,1.34335,21
01/12/2011,1.34605,21
02/12/2011,1.34045,21
05/12/2011,1.33945,21
06/12/2011,1.33995,21
07/12/2011,1.3403,21
08/12/2011,1.33395,21
09/12/2011,1.3369,21
12/12/2011,1.31895,21
13/12/2011,1.3029,21
14/12/2011,1.29815,21
15/12/2011,1.30115,21
16/12/2011,1.30365,21
19/12/2011,1.2995,21
20/12/2011,1.30775,21
21/12/2011,1.30475,21
22/12/2011,1.30515,21
23/12/2011,1.30425,21
26/12/2011,1.30615,21
27/12/2011,1.3068,21
28/12/2011,1.29385,21
29/12/2011,1.2963,21
30/12/2011,1.29415,21
02/01/2012,1.2927,21
03/01/2012,1.30545,21
04/01/2012,1.29455,21
05/01/2012,1.27945,21
06/01/2012,1.2722,21
09/01/2012,1.27725,21
10/01/2012,1.27725,21
11/01/2012,1.27075,21
12/01/2012,1.28265,21
13/01/2012,1.26835,21
16/01/2012,1.26645,21
17/01/2012,1.27325,21
18/01/2012,1.28605,21
19/01/2012,1.29675,21
20/01/2012,1.29335,21
23/01/2012,1.30335,21
24/01/2012,1.3027,21
25/01/2012,1.31125,21
26/01/2012,1.3103,21
27/01/2012,1.32175,21
30/01/2012,1.31295,21
31/01/2012,1.30785,21
01/02/2012,1.31515,21
02/02/2012,1.31445,21
03/02/2012,1.31465,21
06/02/2012,1.3131,21
07/02/2012,1.32525,21
08/02/2012,1.32585,21
09/02/2012,1.3285,21
10/02/2012,1.31725,21
13/02/2012,1.3194,21
14/02/2012,1.31205,21
15/02/2012,1.3067,21
16/02/2012,1.31365,21
17/02/2012,1.31565,21
20/02/2012,1.32375,21
21/02/2012,1.32415,21
22/02/2012,1.32445,21
23/02/2012,1.33715,21
24/02/2012,1.34655,21
27/02/2012,1.33965,21
28/02/2012,1.34635,21
29/02/2012,1.33225,21
01/03/2012,1.33065,21
02/03/2012,1.32045,21
05/03/2012,1.32205,21
06/03/2012,1.31155,21
07/03/2012,1.31475,21
08/03/2012,1.32665,21
09/03/2012,1.3115,21
12/03/2012,1.31545,21
13/03/2012,1.30835,21
14/03/2012,1.30325,21
15/03/2012,1.30805,21
16/03/2012,1.31745,21
19/03/2012,1.324,21
20/03/2012,1.32245,21
21/03/2012,1.3216,21
22/03/2012,1.3201,21
23/03/2012,1.32695,21
26/03/2012,1.3358,21
27/03/2012,1.3317,21
28/03/2012,1.3317,21
29/03/2012,1.33025,21
30/03/2012,1.3344,21
02/04/2012,1.3321,21
03/04/2012,1.3233,21
04/04/2012,1.31425,21
05/04/2012,1.30655,21
06/04/2012,1.3096,21
09/04/2012,1.31055,21
10/04/2012,1.3082,21
11/04/2012,1.3109,21
12/04/2012,1.3188,21
13/04/2012,1.30775,21
16/04/2012,1.3142,21
17/04/2012,1.3127,21
