Date,USEURSP
10/02/2010,1.36985
11/02/2010,1.3606
12/02/2010,1.361
15/02/2010,1.35955
16/02/2010,1.3702
17/02/2010,1.36545
18/02/2010,1.36255
19/02/2010,1.35125
22/02/2010,1.3591
23/02/2010,1.35705
24/02/2010,1.3607
25/02/2010,1.3523
26/02/2010,1.3647
01/03/2010,1.34785
02/03/2010,1.356
03/03/2010,1.369
04/03/2010,1.3607
05/03/2010,1.3608
08/03/2010,1.36525
09/03/2010,1.3582
10/03/2010,1.36645
11/03/2010,1.3674
12/03/2010,1.37565
15/03/2010,1.36515
16/03/2010,1.3758
17/03/2010,1.3739
18/03/2010,1.3602
19/03/2010,1.3528
22/03/2010,1.35305
23/03/2010,1.35325
24/03/2010,1.3348
25/03/2010,1.3343
26/03/2010,1.33985
29/03/2010,1.3471
30/03/2010,1.3422
31/03/2010,1.3531
01/04/2010,1.35375
02/04/2010,1.35375
05/04/2010,1.35065
06/04/2010,1.33835
07/04/2010,1.33445
08/04/2010,1.33565
09/04/2010,1.34455
12/04/2010,1.3608
13/04/2010,1.35625
14/04/2010,1.36265
15/04/2010,1.3566
16/04/2010,1.35075
19/04/2010,1.3466
20/04/2010,1.34615
21/04/2010,1.3393
22/04/2010,1.33015
23/04/2010,1.33605
26/04/2010,1.3324
27/04/2010,1.33155
28/04/2010,1.3204
29/04/2010,1.3244
30/04/2010,1.32965
03/05/2010,1.3175
04/05/2010,1.3033
05/05/2010,1.2865
06/05/2010,1.27095
07/05/2010,1.26505
10/05/2010,1.28395
11/05/2010,1.26905
12/05/2010,1.26805
13/05/2010,1.2566
14/05/2010,1.2425
17/05/2010,1.23355
18/05/2010,1.23735
19/05/2010,1.23365
20/05/2010,1.23345
21/05/2010,1.2557
24/05/2010,1.2378
25/05/2010,1.2243
26/05/2010,1.22205
27/05/2010,1.2265
28/05/2010,1.23315
31/05/2010,1.22705
01/06/2010,1.22875
02/06/2010,1.22015
03/06/2010,1.22045
04/06/2010,1.2036
07/06/2010,1.193
08/06/2010,1.1948
09/06/2010,1.2057
10/06/2010,1.2106
11/06/2010,1.20935
14/06/2010,1.2277
15/06/2010,1.2308
16/06/2010,1.23165
17/06/2010,1.2355
18/06/2010,1.2383
21/06/2010,1.238
22/06/2010,1.2282
23/06/2010,1.22395
24/06/2010,1.2316
25/06/2010,1.2292
28/06/2010,1.2333
29/06/2010,1.2178
30/06/2010,1.2249
01/07/2010,1.2455
02/07/2010,1.26015
05/07/2010,1.25315
06/07/2010,1.26475
07/07/2010,1.2633
08/07/2010,1.268
09/07/2010,1.26335
12/07/2010,1.2585
13/07/2010,1.26695
14/07/2010,1.27295
15/07/2010,1.28935
16/07/2010,1.2952
19/07/2010,1.29675
20/07/2010,1.2884
21/07/2010,1.2818
22/07/2010,1.29075
23/07/2010,1.2818
26/07/2010,1.2936
27/07/2010,1.29845
28/07/2010,1.3015
29/07/2010,1.3085
30/07/2010,1.3028
02/08/2010,1.31855
03/08/2010,1.32215
04/08/2010,1.3144
05/08/2010,1.31555
06/08/2010,1.3292
09/08/2010,1.3245
10/08/2010,1.30875
11/08/2010,1.29
12/08/2010,1.28445
13/08/2010,1.2761
16/08/2010,1.2845
17/08/2010,1.287
18/08/2010,1.2854
19/08/2010,1.2866
20/08/2010,1.26855
23/08/2010,1.26565
24/08/2010,1.2683
25/08/2010,1.2627
26/08/2010,1.27385
27/08/2010,1.2719
30/08/2010,1.2687
31/08/2010,1.27095
01/09/2010,1.282
02/09/2010,1.2828
03/09/2010,1.28625
06/09/2010,1.2879
07/09/2010,1.27265
08/09/2010,1.2745
09/09/2010,1.2738
10/09/2010,1.2726
13/09/2010,1.28695
14/09/2010,1.29765
15/09/2010,1.30295
16/09/2010,1.31015
17/09/2010,1.30455
20/09/2010,1.30845
21/09/2010,1.31325
22/09/2010,1.34115
23/09/2010,1.3333
24/09/2010,1.3476
27/09/2010,1.34705
28/09/2010,1.3546
29/09/2010,1.3599
30/09/2010,1.3652
01/10/2010,1.37465
04/10/2010,1.36815
05/10/2010,1.38395
06/10/2010,1.38895
07/10/2010,1.39405
08/10/2010,1.39325
11/10/2010,1.3894
12/10/2010,1.38345
13/10/2010,1.39605
14/10/2010,1.40845
15/10/2010,1.40115
18/10/2010,1.3967
19/10/2010,1.37895
20/10/2010,1.39685
21/10/2010,1.4002
22/10/2010,1.39245
25/10/2010,1.39785
26/10/2010,1.38685
27/10/2010,1.3779
28/10/2010,1.39005
29/10/2010,1.3899
01/11/2010,1.3888
02/11/2010,1.40255
03/11/2010,1.4014
04/11/2010,1.42245
05/11/2010,1.4032
08/11/2010,1.39005
09/11/2010,1.39125
10/11/2010,1.36985
11/11/2010,1.36695
12/11/2010,1.37025
15/11/2010,1.3595
16/11/2010,1.3554
17/11/2010,1.35415
18/11/2010,1.3602
19/11/2010,1.36615
22/11/2010,1.3609
23/11/2010,1.34335
24/11/2010,1.3393
25/11/2010,1.33725
26/11/2010,1.32155
29/11/2010,1.3088
30/11/2010,1.30175
01/12/2010,1.3063
02/12/2010,1.31695
03/12/2010,1.33825
06/12/2010,1.32865
07/12/2010,1.33445
08/12/2010,1.32145
09/12/2010,1.3177
10/12/2010,1.3221
13/12/2010,1.33875
14/12/2010,1.33835
15/12/2010,1.3329
16/12/2010,1.31945
17/12/2010,1.315
20/12/2010,1.31005
21/12/2010,1.31335
22/12/2010,1.3097
23/12/2010,1.3068
24/12/2010,1.31195
27/12/2010,1.31505
28/12/2010,1.3132
29/12/2010,1.31365
30/12/2010,1.3282
31/12/2010,1.34155
03/01/2011,1.3362
04/01/2011,1.33175
05/01/2011,1.31445
06/01/2011,1.30355
07/01/2011,1.29825
10/01/2011,1.29395
11/01/2011,1.2933
12/01/2011,1.30615
13/01/2011,1.33345
14/01/2011,1.3362
17/01/2011,1.3288
18/01/2011,1.3391
19/01/2011,1.3493
20/01/2011,1.3412
21/01/2011,1.35845
24/01/2011,1.3675
25/01/2011,1.3673
26/01/2011,1.3692
27/01/2011,1.37315
28/01/2011,1.3625
31/01/2011,1.371
01/02/2011,1.3792
02/02/2011,1.3809
03/02/2011,1.3631
04/02/2011,1.3554
07/02/2011,1.3543
08/02/2011,1.3672
09/02/2011,1.3707
10/02/2011,1.3601
11/02/2011,1.3551
14/02/2011,1.3461
15/02/2011,1.35135
16/02/2011,1.35175
17/02/2011,1.3579
18/02/2011,1.3637
21/02/2011,1.367
22/02/2011,1.36945
23/02/2011,1.3762
24/02/2011,1.37905
25/02/2011,1.37475
28/02/2011,1.3812
01/03/2011,1.3829
02/03/2011,1.388
03/03/2011,1.39395
04/03/2011,1.399
07/03/2011,1.4014
08/03/2011,1.3899
09/03/2011,1.3921
10/03/2011,1.3799
11/03/2011,1.38395
14/03/2011,1.3975
15/03/2011,1.3968
16/03/2011,1.3921
17/03/2011,1.4021
18/03/2011,1.4138
21/03/2011,1.41845
22/03/2011,1.42115
23/03/2011,1.41235
24/03/2011,1.42
25/03/2011,1.4144
28/03/2011,1.4106
29/03/2011,1.40685
30/03/2011,1.4095
31/03/2011,1.4191
01/04/2011,1.4146
04/04/2011,1.42345
05/04/2011,1.4206
06/04/2011,1.4347
07/04/2011,1.42905
08/04/2011,1.4435
11/04/2011,1.44525
12/04/2011,1.4495
13/04/2011,1.4503
14/04/2011,1.44595
15/04/2011,1.4418
18/04/2011,1.4205
19/04/2011,1.43135
20/04/2011,1.45105
21/04/2011,1.45705
22/04/2011,1.45705
25/04/2011,1.456
26/04/2011,1.4626
27/04/2011,1.4642
28/04/2011,1.4823
29/04/2011,1.4836
02/05/2011,1.48915
03/05/2011,1.4841
04/05/2011,1.48825
05/05/2011,1.46125
06/05/2011,1.45065
09/05/2011,1.4266
10/05/2011,1.4356
11/05/2011,1.4296
12/05/2011,1.41955
13/05/2011,1.4205
16/05/2011,1.4236
17/05/2011,1.41675
18/05/2011,1.42505
19/05/2011,1.42515
20/05/2011,1.41525
23/05/2011,1.4022
24/05/2011,1.41035
25/05/2011,1.407
26/05/2011,1.40995
27/05/2011,1.426
30/05/2011,1.42705
31/05/2011,1.4376
01/06/2011,1.44255
02/06/2011,1.444
03/06/2011,1.45665
06/06/2011,1.4603
07/06/2011,1.46825
08/06/2011,1.4607
09/06/2011,1.4507
10/06/2011,1.4359
13/06/2011,1.4376
14/06/2011,1.4478
15/06/2011,1.4291
16/06/2011,1.4142
17/06/2011,1.43075
20/06/2011,1.4312
21/06/2011,1.4373
22/06/2011,1.4434
23/06/2011,1.41485
24/06/2011,1.4165
27/06/2011,1.42815
28/06/2011,1.4363
29/06/2011,1.4396
30/06/2011,1.44985
01/07/2011,1.44825
04/07/2011,1.4512
05/07/2011,1.4464
06/07/2011,1.4306
07/07/2011,1.43665
08/07/2011,1.42585
11/07/2011,1.399
12/07/2011,1.39855
13/07/2011,1.41615
14/07/2011,1.41555
15/07/2011,1.41235
18/07/2011,1.40255
19/07/2011,1.41905
20/07/2011,1.41965
21/07/2011,1.43795
22/07/2011,1.43655
25/07/2011,1.43365
26/07/2011,1.44855
27/07/2011,1.43835
28/07/2011,1.43
29/07/2011,1.437
01/08/2011,1.4201
02/08/2011,1.4218
03/08/2011,1.4292
04/08/2011,1.41565
05/08/2011,1.4193
08/08/2011,1.41885
09/08/2011,1.4221
10/08/2011,1.41825
11/08/2011,1.4269
12/08/2011,1.42155
15/08/2011,1.44455
16/08/2011,1.43985
17/08/2011,1.44535
18/08/2011,1.43165
19/08/2011,1.44185
22/08/2011,1.43815
23/08/2011,1.4391
24/08/2011,1.4409
25/08/2011,1.4352
26/08/2011,1.43595
29/08/2011,1.4535
30/08/2011,1.44335
31/08/2011,1.4398
01/09/2011,1.42505
02/09/2011,1.42085
05/09/2011,1.4112
06/09/2011,1.4034
07/09/2011,1.4036
08/09/2011,1.4004
09/09/2011,1.37125
12/09/2011,1.36095
13/09/2011,1.3678
14/09/2011,1.36715
15/09/2011,1.38495
16/09/2011,1.37845
19/09/2011,1.3613
20/09/2011,1.3711
21/09/2011,1.3691
22/09/2011,1.3465
23/09/2011,1.35185
26/09/2011,1.34715
27/09/2011,1.3635
28/09/2011,1.3601
29/09/2011,1.36485
30/09/2011,1.3417
03/10/2011,1.3274
04/10/2011,1.3278
05/10/2011,1.33095
06/10/2011,1.34035
07/10/2011,1.3492
10/10/2011,1.3655
11/10/2011,1.3637
12/10/2011,1.3796
13/10/2011,1.37055
14/10/2011,1.3865
17/10/2011,1.3764
18/10/2011,1.3684
19/10/2011,1.3802
20/10/2011,1.3698
21/10/2011,1.38975
24/10/2011,1.3884
25/10/2011,1.3905
26/10/2011,1.382
27/10/2011,1.41425
28/10/2011,1.4176
31/10/2011,1.3948
01/11/2011,1.3676
02/11/2011,1.3801
03/11/2011,1.3743
04/11/2011,1.3759
07/11/2011,1.3751
08/11/2011,1.3807
09/11/2011,1.35855
10/11/2011,1.3587
11/11/2011,1.3735
14/11/2011,1.3633
15/11/2011,1.3523
16/11/2011,1.353
17/11/2011,1.3514
18/11/2011,1.3523
21/11/2011,1.34675
22/11/2011,1.3495
23/11/2011,1.33515
24/11/2011,1.33225
25/11/2011,1.3269
28/11/2011,1.33515
29/11/2011,1.3335
30/11/2011,1.34615
01/12/2011,1.347
02/12/2011,1.34305
05/12/2011,1.3468
06/12/2011,1.33825
07/12/2011,1.33905
08/12/2011,1.3312
09/12/2011,1.3365
12/12/2011,1.3216
13/12/2011,1.3087
14/12/2011,1.2951
15/12/2011,1.29975
16/12/2011,1.3047
19/12/2011,1.3018
20/12/2011,1.311
21/12/2011,1.30475
22/12/2011,1.3065
23/12/2011,1.3039
26/12/2011,1.3039
27/12/2011,1.3066
28/12/2011,1.29465
29/12/2011,1.29145
30/12/2011,1.29815
02/01/2012,1.29815
03/01/2012,1.3053
04/01/2012,1.2909
05/01/2012,1.2793
06/01/2012,1.2714
09/01/2012,1.27375
10/01/2012,1.2778
11/01/2012,1.26865
12/01/2012,1.2797
13/01/2012,1.26665
16/01/2012,1.26725
17/01/2012,1.2737
18/01/2012,1.28165
19/01/2012,1.28925
20/01/2012,1.29195
23/01/2012,1.3047
24/01/2012,1.29805
25/01/2012,1.29735
26/01/2012,1.3157
27/01/2012,1.3132
30/01/2012,1.3114
31/01/2012,1.30905
01/02/2012,1.3198
02/02/2012,1.3172
03/02/2012,1.3122
06/02/2012,1.3078
07/02/2012,1.3242
08/02/2012,1.3254
09/02/2012,1.3304
10/02/2012,1.3189
13/02/2012,1.32165
14/02/2012,1.3131
15/02/2012,1.3066
16/02/2012,1.3042
17/02/2012,1.3163
20/02/2012,1.3267
21/02/2012,1.32645
22/02/2012,1.3241
23/02/2012,1.3314
24/02/2012,1.3463
27/02/2012,1.3395
28/02/2012,1.34235
29/02/2012,1.3377
01/03/2012,1.3332
02/03/2012,1.3205
05/03/2012,1.32325
06/03/2012,1.31155
07/03/2012,1.31205
08/03/2012,1.3273
09/03/2012,1.31195
12/03/2012,1.314
13/03/2012,1.3109
14/03/2012,1.3026
15/03/2012,1.30705
16/03/2012,1.3171
19/03/2012,1.3242
20/03/2012,1.32205
21/03/2012,1.319
22/03/2012,1.31945
23/03/2012,1.3263
26/03/2012,1.3326
27/03/2012,1.3322
28/03/2012,1.32885
29/03/2012,1.3277
30/03/2012,1.3317
02/04/2012,1.3301
03/04/2012,1.3339
04/04/2012,1.31175
05/04/2012,1.3063
06/04/2012,1.3063
09/04/2012,1.30705
10/04/2012,1.3083
11/04/2012,1.31205
12/04/2012,1.31745
13/04/2012,1.3083
16/04/2012,1.3062
17/04/2012,1.3141
18/04/2012,1.31225
19/04/2012,1.3143
20/04/2012,1.3208
23/04/2012,1.31245
24/04/2012,1.3203
25/04/2012,1.3184
26/04/2012,1.32295
27/04/2012,1.32595
30/04/2012,1.32355
01/05/2012,1.3225
02/05/2012,1.3152
03/05/2012,1.31525
04/05/2012,1.3114
07/05/2012,1.3049
08/05/2012,1.2995
09/05/2012,1.29315
10/05/2012,1.296
11/05/2012,1.2944
14/05/2012,1.2838
15/05/2012,1.2775
16/05/2012,1.2741
17/05/2012,1.2708
18/05/2012,1.2722
21/05/2012,1.2768
22/05/2012,1.2758
23/05/2012,1.25835
24/05/2012,1.25825
25/05/2012,1.2512
28/05/2012,1.2538
29/05/2012,1.2536
30/05/2012,1.23925
31/05/2012,1.23645
01/06/2012,1.2363
04/06/2012,1.2496
05/06/2012,1.2464
06/06/2012,1.2498
07/06/2012,1.2563
08/06/2012,1.2467
11/06/2012,1.2511
12/06/2012,1.2457
13/06/2012,1.2574
14/06/2012,1.25965
15/06/2012,1.2625
18/06/2012,1.25795
19/06/2012,1.26765
20/06/2012,1.27025
21/06/2012,1.2606
22/06/2012,1.25355
25/06/2012,1.248
26/06/2012,1.2471
27/06/2012,1.2457
28/06/2012,1.24265
29/06/2012,1.26905
02/07/2012,1.2584
03/07/2012,1.2606
04/07/2012,1.251
05/07/2012,1.2381
06/07/2012,1.2307
09/07/2012,1.22995
10/07/2012,1.22555
11/07/2012,1.22495
12/07/2012,1.2184
13/07/2012,1.2244
16/07/2012,1.224
17/07/2012,1.2213
18/07/2012,1.22645
19/07/2012,1.2261
20/07/2012,1.21675
23/07/2012,1.2117
24/07/2012,1.2085
25/07/2012,1.21235
26/07/2012,1.23
27/07/2012,1.237
30/07/2012,1.22425
31/07/2012,1.23155
01/08/2012,1.2297
02/08/2012,1.21595
03/08/2012,1.234
06/08/2012,1.2413
07/08/2012,1.242
08/08/2012,1.2357
09/08/2012,1.2309
10/08/2012,1.2314
13/08/2012,1.23515
14/08/2012,1.23215
15/08/2012,1.2282
16/08/2012,1.2363
17/08/2012,1.2297
20/08/2012,1.2341
21/08/2012,1.248
22/08/2012,1.24675
23/08/2012,1.2583
24/08/2012,1.2517
27/08/2012,1.25165
28/08/2012,1.25665
29/08/2012,1.25275
30/08/2012,1.2498
31/08/2012,1.2605
03/09/2012,1.2583
04/09/2012,1.2562
05/09/2012,1.2603
06/09/2012,1.2635
07/09/2012,1.2801
10/09/2012,1.2786
11/09/2012,1.2846
12/09/2012,1.28885
13/09/2012,1.2907
14/09/2012,1.31475
17/09/2012,1.3137
18/09/2012,1.30555
19/09/2012,1.30575
20/09/2012,1.2952
21/09/2012,1.2989
24/09/2012,1.29155
25/09/2012,1.29625
26/09/2012,1.284
27/09/2012,1.28615
28/09/2012,1.2865
01/10/2012,1.2905
02/10/2012,1.2935
03/10/2012,1.29015
04/10/2012,1.3005
05/10/2012,1.306
08/10/2012,1.2969
09/10/2012,1.2896
10/10/2012,1.29015
11/10/2012,1.2943
12/10/2012,1.2967
15/10/2012,1.2936
16/10/2012,1.3023
17/10/2012,1.3121
18/10/2012,1.3092
19/10/2012,1.3031
22/10/2012,1.30705
23/10/2012,1.2964
24/10/2012,1.2969
25/10/2012,1.29595
26/10/2012,1.29315
29/10/2012,1.2905
30/10/2012,1.2978
31/10/2012,1.2958
01/11/2012,1.2937
02/11/2012,1.2845
05/11/2012,1.2783
06/11/2012,1.28015
07/11/2012,1.2755
08/11/2012,1.2727
09/11/2012,1.2709
12/11/2012,1.2711
13/11/2012,1.2711
14/11/2012,1.27285
15/11/2012,1.2792
16/11/2012,1.27055
19/11/2012,1.2815
20/11/2012,1.28025
21/11/2012,1.2819
22/11/2012,1.2885
23/11/2012,1.29585
26/11/2012,1.2965
27/11/2012,1.2931
28/11/2012,1.29095
29/11/2012,1.29785
30/11/2012,1.3006
03/12/2012,1.30715
04/12/2012,1.30865
05/12/2012,1.3068
06/12/2012,1.29865
07/12/2012,1.2928
10/12/2012,1.2926
11/12/2012,1.2999
12/12/2012,1.304
13/12/2012,1.30875
14/12/2012,1.3109
17/12/2012,1.31615
18/12/2012,1.3213
19/12/2012,1.32595
20/12/2012,1.3237
21/12/2012,1.31745
24/12/2012,1.3195
25/12/2012,1.3195
26/12/2012,1.3222
27/12/2012,1.32225
28/12/2012,1.3221
31/12/2012,1.3184
01/01/2013,1.3184
02/01/2013,1.32395
03/01/2013,1.30955
04/01/2013,1.3045
07/01/2013,1.3099
08/01/2013,1.3066
09/01/2013,1.3043
10/01/2013,1.32135
11/01/2013,1.33455
14/01/2013,1.3366
15/01/2013,1.3348
16/01/2013,1.32965
17/01/2013,1.3358
18/01/2013,1.32915
21/01/2013,1.3315
22/01/2013,1.32865
23/01/2013,1.3281
24/01/2013,1.3374
25/01/2013,1.3475
28/01/2013,1.3461
29/01/2013,1.3478
30/01/2013,1.35695
31/01/2013,1.3574
01/02/2013,1.3696
04/02/2013,1.35585
05/02/2013,1.35285
06/02/2013,1.3538
07/02/2013,1.33895
08/02/2013,1.33805
11/02/2013,1.3379
12/02/2013,1.34645
13/02/2013,1.34365
14/02/2013,1.33415
15/02/2013,1.33505
18/02/2013,1.3351
19/02/2013,1.33565
20/02/2013,1.337
21/02/2013,1.32225
22/02/2013,1.3162
25/02/2013,1.32145
26/02/2013,1.3073
27/02/2013,1.3109
28/02/2013,1.30735
01/03/2013,1.2984
04/03/2013,1.30095
05/03/2013,1.30265
06/03/2013,1.3
07/03/2013,1.30825
08/03/2013,1.29815
11/03/2013,1.30145
12/03/2013,1.3021
13/03/2013,1.29495
14/03/2013,1.29805
15/03/2013,1.3066
18/03/2013,1.2958
19/03/2013,1.28865
20/03/2013,1.295
21/03/2013,1.29255
22/03/2013,1.2997
25/03/2013,1.28825
26/03/2013,1.2859
27/03/2013,1.2781
28/03/2013,1.2841
29/03/2013,1.2841
01/04/2013,1.2847
02/04/2013,1.28385
03/04/2013,1.2848
04/04/2013,1.2854
05/04/2013,1.3022
08/04/2013,1.3017
09/04/2013,1.30575
10/04/2013,1.3085
11/04/2013,1.31265
12/04/2013,1.30975
15/04/2013,1.3084
16/04/2013,1.313
17/04/2013,1.3042
18/04/2013,1.3082
19/04/2013,1.30815
22/04/2013,1.30305
23/04/2013,1.3015
24/04/2013,1.29955
25/04/2013,1.3006
26/04/2013,1.3027
29/04/2013,1.31
30/04/2013,1.3184
01/05/2013,1.3193
02/05/2013,1.3073
03/05/2013,1.31165
06/05/2013,1.30565
07/05/2013,1.3085
08/05/2013,1.31735
09/05/2013,1.3095
10/05/2013,1.2972
13/05/2013,1.29825
14/05/2013,1.29785
15/05/2013,1.2862
16/05/2013,1.2917
17/05/2013,1.2824
20/05/2013,1.28565
21/05/2013,1.28725
22/05/2013,1.28765
23/05/2013,1.2902
24/05/2013,1.29305
27/05/2013,1.2939
28/05/2013,1.28555
29/05/2013,1.2967
30/05/2013,1.30545
31/05/2013,1.296
03/06/2013,1.30295
04/06/2013,1.30715
05/06/2013,1.3086
06/06/2013,1.31945
07/06/2013,1.32205
10/06/2013,1.31945
11/06/2013,1.32745
12/06/2013,1.33365
13/06/2013,1.32995
14/06/2013,1.334
17/06/2013,1.33475
18/06/2013,1.33925
19/06/2013,1.3404
20/06/2013,1.3175
21/06/2013,1.31365
24/06/2013,1.30945
25/06/2013,1.30745
26/06/2013,1.30025
27/06/2013,1.3003
28/06/2013,1.29985
01/07/2013,1.30355
02/07/2013,1.30345
03/07/2013,1.2972
04/07/2013,1.29135
05/07/2013,1.28345
08/07/2013,1.28645
09/07/2013,1.2786
10/07/2013,1.28575
11/07/2013,1.3041
12/07/2013,1.30535
15/07/2013,1.30475
16/07/2013,1.31375
17/07/2013,1.30935
18/07/2013,1.30915
19/07/2013,1.31395
22/07/2013,1.31935
23/07/2013,1.32185
24/07/2013,1.32365
25/07/2013,1.32355
26/07/2013,1.32645
29/07/2013,1.32535
30/07/2013,1.3251
31/07/2013,1.32785
01/08/2013,1.32335
02/08/2013,1.3283
05/08/2013,1.324
06/08/2013,1.33095
07/08/2013,1.3319
08/08/2013,1.33855
09/08/2013,1.33515
12/08/2013,1.32935
13/08/2013,1.32365
14/08/2013,1.32665
15/08/2013,1.32515
16/08/2013,1.3333
19/08/2013,1.33505
20/08/2013,1.34265
21/08/2013,1.3377
22/08/2013,1.3345
23/08/2013,1.34035
26/08/2013,1.33745
27/08/2013,1.33935
28/08/2013,1.33405
29/08/2013,1.32245
30/08/2013,1.3186
02/09/2013,1.31885
03/09/2013,1.3157
04/09/2013,1.31975
05/09/2013,1.3119
06/09/2013,1.3158
09/09/2013,1.3253
10/09/2013,1.32665
11/09/2013,1.33015
12/09/2013,1.33085
13/09/2013,1.32595
16/09/2013,1.33525
17/09/2013,1.3349
18/09/2013,1.3348
19/09/2013,1.35425
20/09/2013,1.35095
23/09/2013,1.34925
24/09/2013,1.34925
25/09/2013,1.35075
26/09/2013,1.3481
27/09/2013,1.35415
30/09/2013,1.35365
01/10/2013,1.35255
02/10/2013,1.35905
03/10/2013,1.36235
04/10/2013,1.35955
07/10/2013,1.35715
08/10/2013,1.35965
09/10/2013,1.35165
10/10/2013,1.35225
11/10/2013,1.35625
14/10/2013,1.3586
15/10/2013,1.35035
16/10/2013,1.34915
17/10/2013,1.3664
18/10/2013,1.36955
21/10/2013,1.36755
22/10/2013,1.37735
23/10/2013,1.37825
24/10/2013,1.38035
25/10/2013,1.3794
28/10/2013,1.37855
29/10/2013,1.37695
30/10/2013,1.3771
31/10/2013,1.3595
01/11/2013,1.34875
04/11/2013,1.35105
05/11/2013,1.34745
06/11/2013,1.35275
07/11/2013,1.33825
08/11/2013,1.33495
11/11/2013,1.34075
12/11/2013,1.34375
13/11/2013,1.34045
14/11/2013,1.34585
15/11/2013,1.34745
18/11/2013,1.3525
19/11/2013,1.3525
20/11/2013,1.34635
21/11/2013,1.34615
22/11/2013,1.35245
25/11/2013,1.35065
26/11/2013,1.35605
27/11/2013,1.35745
28/11/2013,1.35995
29/11/2013,1.36155
02/12/2013,1.35565
03/12/2013,1.35875
04/12/2013,1.35565
05/12/2013,1.36565
06/12/2013,1.3684
09/12/2013,1.37195
10/12/2013,1.37715
11/12/2013,1.37905
12/12/2013,1.37535
13/12/2013,1.37305
16/12/2013,1.3754
17/12/2013,1.37305
18/12/2013,1.37625
19/12/2013,1.36685
20/12/2013,1.36705
23/12/2013,1.37065
24/12/2013,1.3667
25/12/2013,1.3667
26/12/2013,1.36925
27/12/2013,1.37775
30/12/2013,1.38145
31/12/2013,1.37795
01/01/2014,1.37795
02/01/2014,1.36585
03/01/2014,1.36135
06/01/2014,1.36425
07/01/2014,1.36065
08/01/2014,1.36005
09/01/2014,1.35855
10/01/2014,1.3672
13/01/2014,1.36535
14/01/2014,1.36875
15/01/2014,1.35945
16/01/2014,1.36015
17/01/2014,1.35575
20/01/2014,1.35635
21/01/2014,1.35445
22/01/2014,1.35645
23/01/2014,1.36805
24/01/2014,1.36855
27/01/2014,1.36735
28/01/2014,1.3664
29/01/2014,1.36445
30/01/2014,1.35635
31/01/2014,1.34855
03/02/2014,1.35185
04/02/2014,1.35105
05/02/2014,1.35325
06/02/2014,1.35995
07/02/2014,1.36185
10/02/2014,1.36475
11/02/2014,1.36765
12/02/2014,1.35885
13/02/2014,1.3666
14/02/2014,1.3686
17/02/2014,1.37025
18/02/2014,1.3751
19/02/2014,1.37535
20/02/2014,1.37125
21/02/2014,1.3745
24/02/2014,1.37265
25/02/2014,1.37335
26/02/2014,1.3667
27/02/2014,1.36815
28/02/2014,1.38115
03/03/2014,1.37735
04/03/2014,1.37425
05/03/2014,1.37395
06/03/2014,1.384
07/03/2014,1.3862
10/03/2014,1.38795
11/03/2014,1.38665
12/03/2014,1.3905
13/03/2014,1.39275
14/03/2014,1.3925
17/03/2014,1.3927
18/03/2014,1.3913
19/03/2014,1.39095
20/03/2014,1.37835
21/03/2014,1.37825
24/03/2014,1.37835
25/03/2014,1.37775
26/03/2014,1.37855
27/03/2014,1.37395
28/03/2014,1.37525
31/03/2014,1.37825
01/04/2014,1.37945
02/04/2014,1.3768
03/04/2014,1.37165
04/04/2014,1.36935
07/04/2014,1.3742
08/04/2014,1.37945
09/04/2014,1.38245
10/04/2014,1.3881
11/04/2014,1.38875
14/04/2014,1.38155
15/04/2014,1.3824
16/04/2014,1.38065
17/04/2014,1.38355
18/04/2014,1.38355
21/04/2014,1.3804
22/04/2014,1.37965
23/04/2014,1.38295
24/04/2014,1.38195
25/04/2014,1.38375
28/04/2014,1.38445
29/04/2014,1.38175
30/04/2014,1.38655
01/05/2014,1.38655
02/05/2014,1.38655
05/05/2014,1.38785
06/05/2014,1.3933
07/05/2014,1.39225
